230100000000,哈尔滨市,0
230200000000,齐齐哈尔市,0
230300000000,鸡西市,0
230400000000,鹤岗市,0
230500000000,双鸭山市,0
230600000000,大庆市,0
230700000000,伊春市,0
230800000000,佳木斯市,0
230900000000,七台河市,0
231000000000,牡丹江市,0
231100000000,黑河市,0
231200000000,绥化市,0
232700000000,大兴安岭地区,0
230101000000,市辖区,0
230102000000,道里区,0
230103000000,南岗区,0
230104000000,道外区,0
230108000000,平房区,0
230109000000,松北区,0
230110000000,香坊区,0
230111000000,呼兰区,0
230112000000,阿城区,0
230113000000,双城区,0
230123000000,依兰县,0
230124000000,方正县,0
230125000000,宾县,0
230126000000,巴彦县,0
230127000000,木兰县,0
230128000000,通河县,0
230129000000,延寿县,0
230183000000,尚志市,0
230184000000,五常市,0
230201000000,市辖区,0
230202000000,龙沙区,0
230203000000,建华区,0
230204000000,铁锋区,0
230205000000,昂昂溪区,0
230206000000,富拉尔基区,0
230207000000,碾子山区,0
230208000000,梅里斯达斡尔族区,0
230221000000,龙江县,0
230223000000,依安县,0
230224000000,泰来县,0
230225000000,甘南县,0
230227000000,富裕县,0
230229000000,克山县,0
230230000000,克东县,0
230231000000,拜泉县,0
230281000000,讷河市,0
230301000000,市辖区,0
230302000000,鸡冠区,0
230303000000,恒山区,0
230304000000,滴道区,0
230305000000,梨树区,0
230306000000,城子河区,0
230307000000,麻山区,0
230321000000,鸡东县,0
230381000000,虎林市,0
230382000000,密山市,0
230401000000,市辖区,0
230402000000,向阳区,0
230403000000,工农区,0
230404000000,南山区,0
230405000000,兴安区,0
230406000000,东山区,0
230407000000,兴山区,0
230421000000,萝北县,0
230422000000,绥滨县,0
230501000000,市辖区,0
230502000000,尖山区,0
230503000000,岭东区,0
230505000000,四方台区,0
230506000000,宝山区,0
230521000000,集贤县,0
230522000000,友谊县,0
230523000000,宝清县,0
230524000000,饶河县,0
230601000000,市辖区,0
230602000000,萨尔图区,0
230603000000,龙凤区,0
230604000000,让胡路区,0
230605000000,红岗区,0
230606000000,大同区,0
230621000000,肇州县,0
230622000000,肇源县,0
230623000000,林甸县,0
230624000000,杜尔伯特蒙古族自治县,0
230671000000,大庆高新技术产业开发区,0
230701000000,市辖区,0
230702000000,伊春区,0
230703000000,南岔区,0
230704000000,友好区,0
230705000000,西林区,0
230706000000,翠峦区,0
230707000000,新青区,0
230708000000,美溪区,0
230709000000,金山屯区,0
230710000000,五营区,0
230711000000,乌马河区,0
230712000000,汤旺河区,0
230713000000,带岭区,0
230714000000,乌伊岭区,0
230715000000,红星区,0
230716000000,上甘岭区,0
230722000000,嘉荫县,0
230781000000,铁力市,0
230801000000,市辖区,0
230803000000,向阳区,0
230804000000,前进区,0
230805000000,东风区,0
230811000000,郊区,0
230822000000,桦南县,0
230826000000,桦川县,0
230828000000,汤原县,0
230881000000,同江市,0
230882000000,富锦市,0
230883000000,抚远市,0
230901000000,市辖区,0
230902000000,新兴区,0
230903000000,桃山区,0
230904000000,茄子河区,0
230921000000,勃利县,0
231001000000,市辖区,0
231002000000,东安区,0
231003000000,阳明区,0
231004000000,爱民区,0
231005000000,西安区,0
231025000000,林口县,0
231071000000,牡丹江经济技术开发区,0
231081000000,绥芬河市,0
231083000000,海林市,0
231084000000,宁安市,0
231085000000,穆棱市,0
231086000000,东宁市,0
231101000000,市辖区,0
231102000000,爱辉区,0
231121000000,嫩江县,0
231123000000,逊克县,0
231124000000,孙吴县,0
231181000000,北安市,0
231182000000,五大连池市,0
231201000000,市辖区,0
231202000000,北林区,0
231221000000,望奎县,0
231222000000,兰西县,0
231223000000,青冈县,0
231224000000,庆安县,0
231225000000,明水县,0
231226000000,绥棱县,0
231281000000,安达市,0
231282000000,肇东市,0
231283000000,海伦市,0
232701000000,加格达奇区,0
232702000000,松岭区,0
232703000000,新林区,0
232704000000,呼中区,0
232721000000,呼玛县,0
232722000000,塔河县,0
232723000000,漠河县,0
230102001000,兆麟街道办事处,0
230102002000,新阳路街道办事处,0
230102003000,抚顺街道办事处,0
230102004000,共乐街道办事处,0
230102005000,新华街道办事处,0
230102006000,城乡路街道办事处,0
230102007000,工农街道办事处,0
230102008000,尚志街道办事处,0
230102009000,斯大林街道办事处,0
230102010000,通江街道办事处,0
230102011000,经纬街道办事处,0
230102012000,工程街道办事处,0
230102013000,安静街道办事处,0
230102014000,安和街道办事处,0
230102015000,正阳河街道办事处,0
230102016000,建国街道办事处,0
230102017000,康安街道办事处,0
230102018000,爱建街道办事处,0
230102019000,群力街道办事处,0
230102101000,太平镇,0
230102102000,新发镇,0
230102103000,新农镇,0
230102104000,榆树镇,0
230102500000,闫家岗农场,0
230102579000,道里区农垦,0
230103001000,花园街道办事处,0
230103002000,奋斗路街道办事处,0
230103003000,革新街道办事处,0
230103004000,文化街道办事处,0
230103005000,大成街道办事处,0
230103006000,芦家街道办事处,0
230103007000,荣市街道办事处,0
230103009000,燎原街道办事处,0
230103010000,松花江街道办事处,0
230103011000,曲线街道办事处,0
230103012000,通达街道办事处,0
230103013000,七政街道办事处,0
230103015000,和兴路街道办事处,0
230103016000,哈西街道办事处,0
230103017000,保健路街道办事处,0
230103018000,先锋路街道办事处,0
